V1	sign	V2
YPL106C	1	YOL001W
YPL106C	1	YBR140C
YPL106C	1	YNL098C
YPL106C	1	YJL030W
YPL106C	1	YGL073W
YPL106C	1	YOR360C
YPL106C	1	YGL086W
YPL106C	1	YBR169C
YPL106C	1	YHR205W
YPL106C	1	YER116C
YPL106C	1	YGR155W
YPL106C	1	YDL229W
YPL106C	1	YPL240C
YPL106C	1	YLR153C
YPL106C	1	YNL209W
YKL122C	1	YPL243W
YKL122C	1	YKL129C
YKL122C	1	YER148W
YKL122C	1	YHR007C
YKL122C	1	YDL029W
YKL122C	1	YDL051W
YKL122C	1	YBR109C
YKL122C	1	YDL092W
YKL122C	1	YML105C
YKL122C	1	YPL210C
YKL122C	1	YPR088C
YLR154C	1	YGR040W
YLR154C	1	YDR363W
YLR154C	1	YMR190C
YLR154C	1	YDR138W
YLR154C	1	YDR279W
YLR154C	1	YNL072W
YLR154C	1	YNL088W
YLR154C	1	YKL113C
YDL234C	1	YER016W
YDL234C	1	YIL078W
YML013W	1	YML013W
YML013W	1	YDL100C
YML013W	1	YML029W
YML013W	1	YAL023C
YML013W	1	YGR048W
YML013W	1	YIL109C
YML013W	1	YJL091C
YML013W	1	YOR002W
YML013W	1	YDL126C
YML013W	1	YFL031W
YML013W	1	YKL166C
YML013W	1	YHR007C
YML013W	1	YDR359C
YML013W	1	YLR450W
YML013W	1	YBR201W
YML013W	1	YIL030C
YML013W	1	YMR022W
YML013W	1	YNL297C
YML013W	1	YMR029C
YML013W	1	YPL195W
YML013W	1	YDL192W
YML013W	1	YOR067C
YML013W	1	YGL020C
YML013W	1	YMR048W
YML013W	1	YMR052W
YML013W	1	YLL028W
YML013W	1	YLR372W
YML013W	1	YGL055W
YML013W	1	YMR307W
YML013W	1	YNR013C
YML013W	1	YOL013C
YML013W	1	YNR019W
YML013W	1	YIR033W
YML013W	1	YGL084C
YML013W	1	YDR057W
YML013W	1	YGR157W
YML013W	1	YBR170C
YML013W	1	YLR144C
YML013W	1	YJR117W
YDR075W	1	YDL101C
YDR075W	1	YMR224C
YDR075W	1	YML032C
YDR075W	1	YCL061C
YDR075W	1	YGR192C
YDR075W	1	YER016W
YDR075W	1	YJL092W
YDR075W	1	YGR063C
YDR075W	1	YNL107W
YDR075W	1	YBL103C
YDR075W	1	YNL250W
YDR075W	1	YLR418C
YDR075W	1	YPL153C
YDR075W	1	YER173W
YDR075W	1	YDR212W
YDR075W	1	YIL142W
YDR075W	1	YOR025W
YDR075W	1	YLR079W
YDR075W	1	YDR217C
YDR075W	1	YHR011W
YDR075W	1	YMR001C
YDR075W	1	YNL273W
YDR075W	1	YDL165W
YDR075W	1	YDR224C
YDR075W	1	YIL153W
YDR075W	1	YDR225W
YDR075W	1	YDR363W
YDR075W	1	YBL003C
YDR075W	1	YBL002W
YDR075W	1	YDR378C
YDR075W	1	YML094W
YDR075W	1	YHR031C
YDR075W	1	YPR110C
YDR075W	1	YER083C
YDR075W	1	YMR028W
YDR075W	1	YER089C
YDR075W	1	YHR033W
YDR075W	1	YCR052W
YDR075W	1	YGR200C
YDR075W	1	YDR251W
YDR075W	1	YMR179W
YDR075W	1	YHR191C
YDR075W	1	YER095W
YDR075W	1	YDR127W
YDR075W	1	YMR048W
YDR075W	1	YOR080W
YDR075W	1	YPR135W
YDR075W	1	YJL115W
YDR075W	1	YMR198W
YDR075W	1	YFR037C
YDR075W	1	YGL175C
YDR075W	1	YDR293C
YDR075W	1	YIR008C
YDR075W	1	YHR084W
YDR075W	1	YDL097C
YDR075W	1	YMR078C
YDR075W	1	YPR164W
YDR075W	1	YPR031W
YDR075W	1	YPR040W
YDR075W	1	YJL014W
YDR075W	1	YBR136W
YDR075W	1	YBR135W
YDR075W	1	YNL312W
YDR075W	1	YCL016C
YDR075W	1	YOR368W
YDR075W	1	YCL029C
YDR075W	1	YER116C
YDR075W	1	YJL047C
YDR075W	1	YNL201C
YDR075W	1	YBR111W______a
YDR075W	1	YKL113C
YDR075W	1	YPL235W
YDR075W	1	YML010W
YDR075W	1	YPL240C
YDL101C	1	YHL031C
YDL101C	1	YDR076W
YDL101C	1	YDR075W
YDL101C	1	YDR439W
YDL101C	1	YDR435C
YDL101C	1	YML028W
YDL101C	1	YFL007W
YDL101C	1	YGR180C
YDL101C	1	YOR123C
YDL101C	1	YAL021C
YDL101C	1	YLR032W
YDL101C	1	YMR224C
YDL101C	1	YML032C
YDL101C	1	YMR226C
YDL101C	1	YKL139W
YDL101C	1	YLR039C
YDL101C	1	YCL061C
YDL101C	1	YLR182W
YDL101C	1	YJL092W
YDL101C	1	YGR063C
YDL101C	1	YMR105C
YDL101C	1	YER164W
YDL101C	1	YFL030W
YDL101C	1	YNL250W
YDL101C	1	YML058W
YDL101C	1	YLR055C
YDL101C	1	YKL160W
YDL101C	1	YDL134C
YDL101C	1	YER177W
YDL101C	1	YLR418C
YDL101C	1	YML061C
YDL101C	1	YPL153C
YDL101C	1	YPL152W
YDL101C	1	YER173W
YDL101C	1	YKL025C
YDL101C	1	YKL032C
YDL101C	1	YHR135C
YDL101C	1	YPL022W
YDL101C	1	YJR043C
YDL101C	1	YDR214W
YDL101C	1	YDR217C
YDL101C	1	YHR013C
YDL101C	1	YOR039W
YDL101C	1	YGL256W
YDL101C	1	YDR369C
YDL101C	1	YHR154W
YDL101C	1	YPL177C
YDL101C	1	YER064C
YDL101C	1	YIL153W
YDL101C	1	YER070W
YDL101C	1	YAR002W
YDL101C	1	YJR053W
YDL101C	1	YCR033W
YDL101C	1	YLR098C
YDL101C	1	YGR038C______a
YDL101C	1	YDL040C
YDL101C	1	YDR378C
YDL101C	1	YMR156C
YDL101C	1	YLR320W
YDL101C	1	YER083C
YDL101C	1	YBL011W
YDL101C	1	YDL188C
YDL101C	1	YPL055C
YDL101C	1	YAR019C
YDL101C	1	YPL194W
YDL101C	1	YPR120C
YDL101C	1	YDR113C
YDL101C	1	YDR386W
YDL101C	1	YNL031C
YDL101C	1	YDL059C
YDL101C	1	YGR208W
YDL101C	1	YDR392W
YDL101C	1	YPR124W
YDL101C	1	YHR185C
YDL101C	1	YLL002W
YDL101C	1	YDR254W
YDL101C	1	YHR191C
YDL101C	1	YFR019W
YDL101C	1	YER095W
YDL101C	1	YDR121W
YDL101C	1	YGL019W
YDL101C	1	YCR066W
YDL101C	1	YGL020C
YDL101C	1	YJL111W
YDL101C	1	YMR048W
YDL101C	1	YOR080W
YDL101C	1	YGL163C
YDL101C	1	YDR264C
YDL101C	1	YPR135W
YDL101C	1	YGL025C
YDL101C	1	YJL115W
YDL101C	1	YMR190C
YDL101C	1	YHR067W
YDL101C	1	YCR077C
YDL101C	1	YKL095W
YDL101C	1	YGL167C
YDL101C	1	YDL074C
YDL101C	1	YMR198W
YDL101C	1	YMR055C
YDL101C	1	YIL066C
YDL101C	1	YIL072W
YDL101C	1	YBR103W
YDL101C	1	YNL197C
YDL101C	1	YPR018W
YDL101C	1	YCR086W
YDL101C	1	YDR004W
YDL101C	1	YDR289C
YDL101C	1	YLR373C
YDL101C	1	YDR158W
YDL101C	1	YEL017W
YDL101C	1	YDR014W
YDL101C	1	YMR078C
YDL101C	1	YDR155C
YDL101C	1	YGL058W
YDL101C	1	YIR005W
YDL101C	1	YOR332W
YDL101C	1	YOL139C
YDL101C	1	YJL006C
YDL101C	1	YGL194C
YDL101C	1	YDR523C
YDL101C	1	YOL143C
YDL101C	1	YNL088W
YDL101C	1	YDR030C
YDL101C	1	YBR278W
YDL101C	1	YDR171W
YDL101C	1	YML112W
YDL101C	1	YBR136W
YDL101C	1	YBR274W
YDL101C	1	YNL307C
YDL101C	1	YDR531W
YDL101C	1	YBL088C
YDL101C	1	YDL200C
YDL101C	1	YPR051W
YDL101C	1	YLR268W
YDL101C	1	YGR135W
YDL101C	1	YEL053C
YDL101C	1	YCL016C
YDL101C	1	YOR368W
YDL101C	1	YKR082W
YDL101C	1	YPR072W
YDL101C	1	YDL220C
YDL101C	1	YJL047C
YDL101C	1	YJR104C
YDL101C	1	YGL094C
YDL101C	1	YNL201C
YDL101C	1	YLR288C
YDL101C	1	YKL113C
YDL101C	1	YBR035C
YDL101C	1	YER125W
YDL101C	1	YKR097W
YDL101C	1	YBR036C
YDL101C	1	YKL114C
YDL101C	1	YBR175W
YDL101C	1	YDR432W
YDL101C	1	YNR052C
YBR049C	1	YBR049C
YBR049C	1	YJR123W
YBR049C	1	YDR303C
YBR049C	1	YDR440W
YBR049C	1	YER009W
YBR049C	1	YHR107C
YBR049C	1	YLR176C
YBR049C	1	YJR145C
YBR049C	1	YMR242C
YBR049C	1	YCR009C
YBR049C	1	YGR078C
YBR049C	1	YGL234W
YBR049C	1	YJR035W
YBR049C	1	YDR490C
YBR049C	1	YHR154W
YBR049C	1	YJR053W
YBR049C	1	YBL003C
YBR049C	1	YML094W
YBR049C	1	YPR110C
YBR049C	1	YCR047C
YBR049C	1	YDR110W
YBR049C	1	YKR001C
YBR049C	1	YNL178W
YBR049C	1	YPL082C
YBR049C	1	YNL189W
YBR049C	1	YLR357W
YBR049C	1	YFR036W
YBR049C	1	YDR145W
YBR049C	1	YLL034C
YBR049C	1	YPR031W
YBR049C	1	YNL088W
YBR049C	1	YOR340C
YBR049C	1	YMR091C
YBR049C	1	YOR341W
YBR049C	1	YOL006C
YBR049C	1	YBR009C
YBR049C	1	YJL168C
YBR049C	1	YGR274C
YBR049C	1	YML124C
YBR049C	1	YER111C
YBR049C	1	YJL183W
YJL068C	1	YJL068C
YJL068C	1	YOR125C
YJL068C	1	YLR354C
YJL068C	1	YOL017W
YJL068C	1	YPL240C
YPL244C	1	YER083C
YPL244C	1	YGL020C
YPL244C	1	YHR082C
YPL244C	1	YPL240C
YAL007C	1	YMR214W
YAL007C	1	YBR183W
YAL007C	1	YDR087C
YAL007C	1	YGL200C
YAL007C	1	YLR026C
YAL007C	1	YDR086C
YAL007C	1	YHR110W
YAL007C	1	YGR060W
YAL007C	1	YPR201W
YAL007C	1	YGR085C
YAL007C	1	YNL130C
YAL007C	1	YLR075W
YAL007C	1	YBL003C
YAL007C	1	YMR290C
YAL007C	1	YHR026W
YAL007C	1	YDR101C
YAL007C	1	YER083C
YAL007C	1	YCR044C
YAL007C	1	YDR381W
YAL007C	1	YGL008C
YAL007C	1	YDL054C
YAL007C	1	YLR342W
YAL007C	1	YDR127W
YAL007C	1	YPL076W
YAL007C	1	YJL117W
YAL007C	1	YGR231C
YAL007C	1	YNL055C
YAL007C	1	YEL002C
YAL007C	1	YIL090W
YAL007C	1	YGL055W
YAL007C	1	YNL307C
YAL007C	1	YDR174W
YAL007C	1	YBR009C
YAL007C	1	YOL018C
YAL007C	1	YPL211W
YAL007C	1	YAR002C______a
YAL007C	1	YJL034W
YAL007C	1	YER110C
YAL007C	1	YDR196C
YAL007C	1	YEL063C
YAL007C	1	YCL025C
YAL007C	1	YER122C
YAL007C	1	YLR150W
YAL007C	1	YML012W
YAL007C	1	YBR036C
YBR048W	1	YHL033C
YBR048W	1	YNR054C
YBR048W	1	YBR189W
YBR048W	1	YJR123W
YBR048W	1	YLR029C
YBR048W	1	YGR034W
YBR048W	1	YKL130C
YBR048W	1	YMR229C
YBR048W	1	YCL059C
YBR048W	1	YDR447C
YBR048W	1	YDR450W
YBR048W	1	YPL131W
YBR048W	1	YFR031C______a
YBR048W	1	YJR145C
YBR048W	1	YMR242C
YBR048W	1	YER025W
YBR048W	1	YDR471W
YBR048W	1	YPL012W
YBR048W	1	YIL133C
YBR048W	1	YDL148C
YBR048W	1	YML063W
YBR048W	1	YML073C
YBR048W	1	YGR085C
YBR048W	1	YDL014W
YBR048W	1	YNL132W
YBR048W	1	YGR090W
YBR048W	1	YKL180W
YBR048W	1	YLR075W
YBR048W	1	YLR441C
YBR048W	1	YIL018W
YBR048W	1	YCR031C
YBR048W	1	YLR448W
YBR048W	1	YDR365C
YBR048W	1	YMR290C
YBR048W	1	YER074W
YBR048W	1	YBL004W
YBR048W	1	YPL198W
YBR048W	1	YGL135W
YBR048W	1	YOR063W
YBR048W	1	YDL060W
YBR048W	1	YBL027W
YBR048W	1	YNL178W
YBR048W	1	YLR200W
YBR048W	1	YLR340W
YBR048W	1	YHR196W
YBR048W	1	YPL081W
YBR048W	1	YGL030W
YBR048W	1	YIL069C
YBR048W	1	YPL090C
YBR048W	1	YDL083C
YBR048W	1	YMR194W
YBR048W	1	YOR312C
YBR048W	1	YBR247C
YBR048W	1	YOR096W
YBR048W	1	YNL069C
YBR048W	1	YLR367W
YBR048W	1	YDR012W
YBR048W	1	YOL127W
YBR048W	1	YDR510W
YBR048W	1	YDR299W
YBR048W	1	YBL072C
YBR048W	1	YLL045C
YBR048W	1	YDR025W
YBR048W	1	YNL308C
YBR048W	1	YOR204W
YBR048W	1	YDR174W
YBR048W	1	YNL096C
YBR048W	1	YER102W
YBR048W	1	YGL076C
YBR048W	1	YCL011C
YBR048W	1	YPL217C
YBR048W	1	YHL001W
YBR048W	1	YJL177W
YBR048W	1	YHR203C
YBR048W	1	YLR287C______a
YBR048W	1	YDR418W
YBR048W	1	YJL190C
YBR048W	1	YBR031W
YBR048W	1	YDR064W
YBR048W	1	YNR048W
YLR299W	1	YPR141C
YLR299W	1	YMR198W
YLR299W	1	YDR155C
YLR299W	1	YPL240C
YPL243W	1	YKL122C
YPL243W	1	YLR418C
YPL243W	1	YDR214W
YPL243W	1	YDL051W
YPL243W	1	YDL092W
YPL243W	1	YML105C
YPL243W	1	YPL210C
YPL243W	1	YPR088C
YHL033C	1	YBR048W
YHL033C	1	YER133W
YHL033C	1	YJR123W
YHL033C	1	YLR029C
YHL033C	1	YGR034W
YHL033C	1	YBR191W
YHL033C	1	YCL059C
YHL033C	1	YDR447C
YHL033C	1	YNL232W
YHL033C	1	YAL024C
YHL033C	1	YER157W
YHL033C	1	YFR031C______a
YHL033C	1	YJR145C
YHL033C	1	YMR242C
YHL033C	1	YGR195W
YHL033C	1	YAL035W
YHL033C	1	YLR410W
YHL033C	1	YNL110C
YHL033C	1	YDR471W
YHL033C	1	YDL136W
YHL033C	1	YDR477W
YHL033C	1	YER036C
YHL033C	1	YIL133C
YHL033C	1	YOR294W
YHL033C	1	YML063W
YHL033C	1	YHR141C
YHL033C	1	YML073C
YHL033C	1	YGR085C
YHL033C	1	YGL103W
YHL033C	1	YKL180W
YHL033C	1	YLR074C
YHL033C	1	YGL246C
YHL033C	1	YLR075W
YHL033C	1	YLR441C
YHL033C	1	YMR142C
YHL033C	1	YIL018W
YHL033C	1	YCR031C
YHL033C	1	YLR448W
YHL033C	1	YHR169W
YHL033C	1	YER074W
YHL033C	1	YHR170W
YHL033C	1	YPL198W
YHL033C	1	YGL135W
YHL033C	1	YOR063W
YHL033C	1	YGL147C
YHL033C	1	YKR002W
YHL033C	1	YBL027W
YHL033C	1	YNL178W
YHL033C	1	YGL031C
YHL033C	1	YGL030W
YHL033C	1	YHR064C
YHL033C	1	YGL173C
YHL033C	1	YPR143W
YHL033C	1	YPL090C
YHL033C	1	YDL083C
YHL033C	1	YDL082W
YHL033C	1	YMR194W
YHL033C	1	YOR312C
YHL033C	1	YOR096W
YHL033C	1	YNL069C
YHL033C	1	YDR012W
YHL033C	1	YOL127W
YHL033C	1	YBR253W
YHL033C	1	YGR103W
YHL033C	1	YBL072C
YHL033C	1	YLL045C
YHL033C	1	YGR120C
YHL033C	1	YPR189W
YHL033C	1	YEL034W
YHL033C	1	YLR398C
YHL033C	1	YLR115W
YHL033C	1	YJL164C
YHL033C	1	YGL076C
YHL033C	1	YHL001W
YHL033C	1	YJL177W
YHL033C	1	YPL220W
YHL033C	1	YJL033W
YHL033C	1	YHR203C
YHL033C	1	YDR418W
YHL033C	1	YJL190C
YHL033C	1	YBR031W
YHL033C	1	YGR156W
YHL033C	1	YBR181C
YDR081C	1	YOL051W
YDR081C	1	YDL005C
YDR081C	1	YGR240C
YDR081C	1	YEL037C
YDR081C	1	YKL104C
YOR251C	1	YMR294W
YOR251C	1	YGL179C
YOR251C	1	YDR510W
YOR251C	1	YOL001W
YNR058W	1	YDR488C
YNR058W	1	YJR035W
YNR058W	1	YGR207C
YNR058W	1	YFR021W
YNR058W	1	YJL128C
YNR058W	1	YCR092C
YNR058W	1	YPL240C
YDR080W	1	YDR080W
YDR080W	1	YLR039C
YDR080W	1	YMR231W
YDR080W	1	YGL212W
YDR080W	1	YNL238W
YDR080W	1	YNL267W
YDR080W	1	YDR495C
YDR080W	1	YLR093C
YDR080W	1	YKL196C
YDR080W	1	YPL045W
YDR080W	1	YJR066W
YDR080W	1	YPL195W
YDR080W	1	YOR089C
YDR080W	1	YDL077C
YDR080W	1	YMR197C
YDR080W	1	YDL087C
YDR080W	1	YMR070W
YDR080W	1	YLR248W
YDR080W	1	YLR396C
YDR080W	1	YLR262C
YDR080W	1	YGR013W
YDR080W	1	YLR148W
YDR080W	1	YKL113C
YDR080W	1	YOR106W
YDL236W	1	YAL024C
YDL236W	1	YMR120C
YDL236W	1	YLR420W
YDL236W	1	YJR059W
YDL236W	1	YNL154C
YDL236W	1	YJL106W
YDL236W	1	YJL164C
YDL236W	1	YPR080W
YDL236W	1	YPL240C
YDL100C	1	YML013W
YDL100C	1	YDL100C
YDL100C	1	YAL017W
YDL100C	1	YLR039C
YDL100C	1	YDR451C
YDL100C	1	YBR069C
YDL100C	1	YDR320C
YDL100C	1	YML048W
YDL100C	1	YGR060W
YDL100C	1	YFL031W
YDL100C	1	YDL137W
YDL100C	1	YHR129C
YDL100C	1	YML071C
YDL100C	1	YGR089W
YDL100C	1	YJR040W
YDL100C	1	YHR005C
YDL100C	1	YDL020C
YDL100C	1	YMR292W
YDL100C	1	YKL062W
YDL100C	1	YGL137W
YDL100C	1	YER083C
YDL100C	1	YOR198C
YDL100C	1	YDR108W
YDL100C	1	YJR073C
YDL100C	1	YPL195W
YDL100C	1	YGL005C
YDL100C	1	YKL080W
YDL100C	1	YNL041C
YDL100C	1	YGL020C
YDL100C	1	YHR057C
YDL100C	1	YNL051W
YDL100C	1	YGL167C
YDL100C	1	YDR137W
YDL100C	1	YNL199C
YDL100C	1	YNL055C
YDL100C	1	YEL003W
YDL100C	1	YIL076W
YDL100C	1	YOL126C
YDL100C	1	YJL004C
YDL100C	1	YLR242C
YDL100C	1	YGL054C
YDL100C	1	YJL153C
YDL100C	1	YEL031W
YDL100C	1	YBL076C
YDL100C	1	YER019C______a
YDL100C	1	YBR283C
YDL100C	1	YPR183W
YDL100C	1	YPL210C
YDL100C	1	YOL018C
YDL100C	1	YLR262C
YDL100C	1	YLR268W
YDL100C	1	YOR216C
YDL100C	1	YIR033W
YDL100C	1	YBR014C
YDL100C	1	YHL004W
YDL100C	1	YER120W
YDL100C	1	YBR164C
YDL100C	1	YER122C
YDL100C	1	YBR170C
YDL100C	1	YBR171W
YDL100C	1	YJL198W
YDL100C	1	YPL240C
YDL100C	1	YNR051C
YMR218C	1	YOR115C
YMR218C	1	YGL210W
YMR218C	1	YER031C
YMR218C	1	YDR472W
YMR218C	1	YFL038C
YMR218C	1	YML077W
YMR218C	1	YDR108W
YMR218C	1	YDR246W
YMR218C	1	YDL192W
YMR218C	1	YGR100W
YMR218C	1	YBR254C
YMR218C	1	YMR079W
YMR218C	1	YKR068C
YMR218C	1	YDR407C
YMR218C	1	YJL044C
YMR218C	1	YPL240C
YMR218C	1	YGR166W
YLR295C	1	YBR193C
YLR295C	1	YPL141C
YLR295C	1	YFL039C
YLR295C	1	YJR075W
YLR295C	1	YJR083C
YLR295C	1	YJL106W
YLR295C	1	YPL078C
YLR295C	1	YDR510W
YLR295C	1	YBL078C
YLR020C	1	YKL140W
YLR020C	1	YPL240C
YDR437W	1	YPL076W
YMR217W	1	YAL024C
YMR217W	1	YFR034C
YMR217W	1	YGL058W
YOR386W	1	YDL134C
YOR386W	1	YJL164C
YOR386W	1	YEL056W
YOR386W	1	YPL104W
YPL110C	1	YJL076W
YPL110C	1	YER012W
YPL110C	1	YOR005C
YPL110C	1	YNL116W
YPL110C	1	YIL035C
YPL110C	1	YCR079W
YPL110C	1	YBL088C
YPL110C	1	YGR280C
YPL110C	1	YGR024C
YHL032C	1	YDR087C
YHL032C	1	YPL004C
YHL032C	1	YLR305C
YHL032C	1	YPL189W
YHL032C	1	YDR388W
YHL032C	1	YKR026C
YHL032C	1	YGL084C
YHL032C	1	YPL240C
YOR250C	1	YDR301W
YOR250C	1	YGR047C
YOR250C	1	YMR125W
YOR250C	1	YDR228C
YOR250C	1	YOR185C
YOR250C	1	YDL195W
YOR250C	1	YMR061W
YOR250C	1	YGL044C
YOR250C	1	YDR159W
YOR250C	1	YBL075C
YOR250C	1	YPL203W
YOR250C	1	YDR192C
YOR250C	1	YLR277C
YOR250C	1	YHR216W
YGR172C	1	YER136W
YGR172C	1	YDL113C
YGR172C	1	YFL005W
YGR172C	1	YGL210W
YGR172C	1	YGL212W
YGR172C	1	YOR132W
YGR172C	1	YER031C
YGR172C	1	YFL038C
YGR172C	1	YER074W______a
YGR172C	1	YPL018W
YGR172C	1	YBL106C
YGR172C	1	YNL263C
YGR172C	1	YLR078C
YGR172C	1	YNL287W
YGR172C	1	YLR452C
YGR172C	1	YDL058W
YGR172C	1	YDL195W
YGR172C	1	YLR208W
YGR172C	1	YGL161C
YGR172C	1	YOR089C
YGR172C	1	YKR014C
YGR172C	1	YOL103W
YGR172C	1	YPL095C
YGR172C	1	YPR028W
YGR172C	1	YGL198W
YGR172C	1	YPR181C
YGR172C	1	YNL304W
YGR172C	1	YNL093W
YGR172C	1	YPL211W
YGR172C	1	YLR262C
YGR172C	1	YOR357C
YGR172C	1	YBR159W
YGR172C	1	YNR026C
YGR172C	1	YML001W
YGR172C	1	YDL226C
YGR172C	1	YDL232W
YML016C	1	YML016C
YML016C	1	YDR436W
YML016C	1	YER016W
YML016C	1	YOR273C
YML016C	1	YGR055W
YML016C	1	YGR060W
YML016C	1	YOR008C
YML016C	1	YPL004C
YML016C	1	YFL039C
YML016C	1	YOL091W
YML016C	1	YMR117C
YML016C	1	YBL105C
YML016C	1	YIL135C
YML016C	1	YDL017W
YML016C	1	YNL130C
YML016C	1	YOR026W
YML016C	1	YCR021C
YML016C	1	YHR007C
YML016C	1	YER054C
YML016C	1	YKL190W
YML016C	1	YKL051W
YML016C	1	YKL193C
YML016C	1	YMR149W
YML016C	1	YHR030C
YML016C	1	YBL007C
YML016C	1	YDL047W
YML016C	1	YPL058C
YML016C	1	YOR054C
YML016C	1	YFR003C
YML016C	1	YDR388W
YML016C	1	YPR113W
YML016C	1	YJR077C
YML016C	1	YLR332W
YML016C	1	YKL088W
YML016C	1	YLR200W
YML016C	1	YPR138C
YML016C	1	YPL074W
YML016C	1	YIL061C
YML016C	1	YOR308C
YML016C	1	YJL129C
YML016C	1	YDR501W
YML016C	1	YBR119W
YML016C	1	YDR510W
YML016C	1	YOR329C
YML016C	1	YDR297W
YML016C	1	YGL058W
YML016C	1	YGL055W
YML016C	1	YLL043W
YML016C	1	YKR050W
YML016C	1	YOL001W
YML016C	1	YML106W
YML016C	1	YDR032C
YML016C	1	YMR311C
YML016C	1	YDR174W
YML016C	1	YDR040C
YML016C	1	YGL077C
YML016C	1	YKR072C
YML016C	1	YLR263W
YML016C	1	YDL212W
YML016C	1	YPL221W
YML016C	1	YLR138W
YML016C	1	YGR284C
YML016C	1	YEL061C
YML016C	1	YJR117W
YML016C	1	YML012W
YML016C	1	YBR177C
YML016C	1	YMR212C
YDL103C	1	YGL245W
YDL103C	1	YDR288W
YDL103C	1	YOL001W
YLR023C	1	YMR272C
YLR023C	1	YOR198C
YLR023C	1	YJL138C
YLR023C	1	YIL090W
YLR023C	1	YGR157W
YLR023C	1	YPL240C
YPL246C	1	YPL246C
YPL246C	1	YGL203C
YPL246C	1	YER157W
YPL246C	1	YGL212W
YPL246C	1	YBR068C
YPL246C	1	YKL004W
YPL246C	1	YGR060W
YPL246C	1	YHR114W
YPL246C	1	YDR466W
YPL246C	1	YBL102W
YPL246C	1	YPL010W
YPL246C	1	YHR123W
YPL246C	1	YFL038C
YPL246C	1	YFL048C
YPL246C	1	YML067C
YPL246C	1	YNL130C
YPL246C	1	YHR016C
YPL246C	1	YPL042C
YPL246C	1	YOR181W
YPL246C	1	YNL287W
YPL246C	1	YMR292W
YPL246C	1	YDR238C
YPL246C	1	YPR105C
YPL246C	1	YBL007C
YPL246C	1	YGL137W
YPL246C	1	YPL195W
YPL246C	1	YHR175W
YPL246C	1	YDL192W
YPL246C	1	YPL075W
YPL246C	1	YDR264C
YPL246C	1	YCR075C
YPL246C	1	YOR317W
YPL246C	1	YDR503C
YPL246C	1	YFR051C
YPL246C	1	YFR024C______a
YPL246C	1	YDR517W
YPL246C	1	YHR098C
YPL246C	1	YDR523C
YPL246C	1	YGL077C
YPL246C	1	YIR038C
YPL246C	1	YDR189W
YPL246C	1	YOR357C
YPL246C	1	YJL178C
YPL246C	1	YKL101W
YPL246C	1	YER122C
YPL246C	1	YML012W
YDL102W	1	YNL218W
YDL102W	1	YDR308C
YDL102W	1	YML032C
YDL102W	1	YGL207W
YDL102W	1	YCL061C
YDL102W	1	YDR097C
YDL102W	1	YJR006W
YDL102W	1	YNL102W
YDL102W	1	YHR118C
YDL102W	1	YNL250W
YDL102W	1	YOL090W
YDL102W	1	YIL128W
YDL102W	1	YKL022C
YDL102W	1	YBR088C
YDL102W	1	YPL153C
YDL102W	1	YER173W
YDL102W	1	YOL093W
YDL102W	1	YGL100W
YDL102W	1	YNL262W
YDL102W	1	YGL240W
YDL102W	1	YPL022W
YDL102W	1	YBR098W
YDL102W	1	YJR043C
YDL102W	1	YOR033C
YDL102W	1	YPL167C
YDL102W	1	YNL273W
YDL102W	1	YJR059W
YDL102W	1	YNL291C
YDL102W	1	YHR164C
YDL102W	1	YJR068W
YDL102W	1	YPL194W
YDL102W	1	YMR167W
YDL102W	1	YFR010W
YDL102W	1	YER095W
YDL102W	1	YCR066W
YDL102W	1	YMR048W
YDL102W	1	YDR004W
YDL102W	1	YCR092C
YDL102W	1	YNL064C
YDL102W	1	YMR078C
YDL102W	1	YPR164W
YDL102W	1	YNL076W
YDL102W	1	YNL082W
YDL102W	1	YMR307W
YDL102W	1	YBR278W
YDL102W	1	YPR048W
YDL102W	1	YNL307C
YDL102W	1	YJL168C
YDL102W	1	YOR217W
YDL102W	1	YDR409W
YDL102W	1	YOR368W
YDL102W	1	YGL091C
YDL102W	1	YKL113C
YDL102W	1	YKL112W
YDL102W	1	YML017W
YPL113C	1	YAL013W
YPL113C	1	YLR087C
YPL113C	1	YDL165W
YPL113C	1	YHR041C
YPL113C	1	YDR392W
YPL113C	1	YJL115W
YPL113C	1	YMR198W
YPL113C	1	YDR143C
YPL113C	1	YDR145W
YPL113C	1	YIL084C
YPL113C	1	YPR187W
YPL113C	1	YJL168C
YPL113C	1	YLR262C
YPL113C	1	YNL330C
YPL113C	1	YPL240C
YNL219C	1	YGL226C______a
YNL219C	1	YFL031W
YNL219C	1	YOR043W
YNL219C	1	YER083C
YNL219C	1	YNL156C
YNL219C	1	YGL167C
YNL219C	1	YOR085W
YNL219C	1	YEL002C
YNL219C	1	YHR079C
YNL219C	1	YJL002C
YNL219C	1	YDL095W
YNL219C	1	YMR307W
YNL219C	1	YPR183W
YNL219C	1	YNR030W
YNL219C	1	YGR157W
YNL219C	1	YBR171W
YML021C	1	YLR015W
YML021C	1	YAL013W
YML021C	1	YGR184C
YML021C	1	YPL022W
YML021C	1	YBL019W
YML021C	1	YDR127W
YML021C	1	YBR252W
YML021C	1	YHR081W
YML021C	1	YIR008C
YML021C	1	YEL029C
YML021C	1	YDR052C
YML021C	1	YPR070W
YML021C	1	YKL114C
YCL048W	1	YCR024C
