source	sign	target
YNL025C	1	YDR460W
YNL025C	1	YER148W
YNL025C	1	YER148W
YNL025C	1	YER171W
YNL025C	1	YER171W
YNL025C	1	YGL043W
YNL025C	1	YGL043W
YNL025C	1	YGL070C
YNL025C	1	YGL070C
YNL025C	1	YGL112C
YNL025C	1	YGL112C
YNL025C	1	YGL207W
YNL025C	1	YGL207W
YNL025C	1	YGR005C
YNL025C	1	YGR005C
YNL025C	1	YGR063C
YNL025C	1	YGR063C
YNL025C	1	YGR063C
YNL025C	1	YHR143W______A
YNL025C	1	YHR143W______A
YNL025C	1	YIL021W
YNL025C	1	YIL021W
YNL025C	1	YIL143C
YNL025C	1	YIL143C
YNL025C	1	YJL140W
YNL025C	1	YJL140W
YNL025C	1	YKL028W
YNL025C	1	YKL028W
YNL025C	1	YKL058W
YNL025C	1	YKL058W
YNL025C	1	YKL139W
YNL025C	1	YKL139W
YNL025C	1	YKR099W
YNL025C	1	YKR099W
YNL025C	1	YLR005W
YNL025C	1	YLR005W
YNL025C	1	YLR131C
YNL025C	1	YLR131C
YNL025C	1	YML010W
YNL025C	1	YML010W
YNL025C	1	YML010W
YNL025C	1	YML015C
YNL025C	1	YML015C
YNL025C	1	YML069W
YNL025C	1	YML069W
YNL025C	1	YML098W
YNL025C	1	YML098W
YNL025C	1	YMR236W
YNL025C	1	YMR236W
YNL025C	1	YMR277W
YNL025C	1	YMR277W
YNL025C	1	YOL005C
YNL025C	1	YOL005C
YNL025C	1	YOR194C
YNL025C	1	YOR194C
YNL025C	1	YOR207C
YNL025C	1	YOR207C
YNL025C	1	YOR210W
YNL025C	1	YOR210W
YNL025C	1	YOR224C
YNL025C	1	YOR224C
YNL025C	1	YPL042C
YNL025C	1	YPL042C
YNL025C	1	YPL046C
YNL025C	1	YPL046C
YNL025C	1	YPL122C
YNL025C	1	YPL122C
YNL025C	1	YPR025C
YNL025C	1	YPR025C
YNL025C	1	YPR056W
YNL025C	1	YPR056W
YNL025C	1	YPR086W
YNL025C	1	YPR086W
YNL025C	1	YPR187W
YNL025C	1	YPR187W
YNL026W	1	YBR262C
YNL026W	1	YCL057C______A
YNL026W	1	YFR011C
YNL026W	1	YGR082W
YNL026W	1	YGR235C
YNL026W	1	YHR083W
YNL026W	1	YKR016W
YNL026W	1	YMR060C
YNL026W	1	YMR203W
YNL026W	1	YMR203W
YNL026W	1	YNL055C
YNL026W	1	YNL070W
YNL026W	1	YNL100W
YNL026W	1	YNL121C
YNL026W	1	YNL131W
YNL026W	1	YOR045W
YNL026W	1	YPR133W______A
YNL030W	1	YBL002W
YNL030W	1	YBL002W
YNL030W	1	YBL003C
YNL030W	1	YBL003C
YNL030W	1	YBR010W
YNL030W	1	YBR010W
YNL030W	1	YDR224C
YNL030W	1	YDR224C
YNL030W	1	YDR225W
YNL030W	1	YDR225W
YNL030W	1	YNL031C
YNL030W	1	YNL031C
YNL031C	1	YBL002W
YNL031C	1	YBL002W
YNL031C	1	YBL003C
YNL031C	1	YBL003C
YNL031C	1	YBL088C
YNL031C	1	YBL088C
YNL031C	1	YBL105C
YNL031C	1	YBL105C
YNL031C	1	YBR009C
YNL031C	1	YBR009C
YNL031C	1	YBR034C
YNL031C	1	YBR034C
YNL031C	1	YBR112C
YNL031C	1	YBR133C
YNL031C	1	YDL042C
YNL031C	1	YDL064W
YNL031C	1	YDL064W
YNL031C	1	YDL070W
YNL031C	1	YDL070W
YNL031C	1	YDR069C
YNL031C	1	YDR069C
YNL031C	1	YDR092W
YNL031C	1	YDR092W
YNL031C	1	YDR096W
YNL031C	1	YDR096W
YNL031C	1	YDR167W
YNL031C	1	YDR167W
YNL031C	1	YDR224C
YNL031C	1	YDR224C
YNL031C	1	YDR225W
YNL031C	1	YDR225W
YNL031C	1	YDR409W
YNL031C	1	YDR409W
YNL031C	1	YDR448W
YNL031C	1	YDR448W
YNL031C	1	YDR510W
YNL031C	1	YDR510W
YNL031C	1	YEL056W
YNL031C	1	YEL056W
YNL031C	1	YEL056W
YNL031C	1	YER051W
YNL031C	1	YER051W
YNL031C	1	YER144C
YNL031C	1	YER144C
YNL031C	1	YER169W
YNL031C	1	YER169W
YNL031C	1	YGL087C
YNL031C	1	YGL087C
YNL031C	1	YGR252W
YNL031C	1	YGR252W
YNL031C	1	YHR099W
YNL031C	1	YHR099W
YNL031C	1	YHR119W
YNL031C	1	YHR119W
YNL031C	1	YJL168C
YNL031C	1	YJL168C
YNL031C	1	YJR036C
YNL031C	1	YJR036C
YNL031C	1	YJR119C
YNL031C	1	YJR119C
YNL031C	1	YKR094C
YNL031C	1	YKR094C
YNL031C	1	YLL039C
YNL031C	1	YLL039C
YNL031C	1	YLR167W
YNL031C	1	YLR167W
YNL031C	1	YLR399C
YNL031C	1	YLR399C
YNL031C	1	YMR223W
YNL031C	1	YMR223W
YNL031C	1	YMR224C
YNL031C	1	YMR224C
YNL031C	1	YMR236W
YNL031C	1	YMR236W
YNL031C	1	YNL030W
YNL031C	1	YNL030W
YNL031C	1	YNL250W
YNL031C	1	YNL250W
YNL031C	1	YNL330C
YNL031C	1	YNL330C
YNL031C	1	YOL004W
YNL031C	1	YOL004W
YNL031C	1	YOL012C
YNL031C	1	YOL012C
YNL031C	1	YOL068C
YNL031C	1	YOR156C
YNL031C	1	YOR156C
YNL031C	1	YOR244W
YNL031C	1	YOR244W
YNL031C	1	YOR304W
YNL039W	1	YAL001C
YNL039W	1	YBR123C
YNL039W	1	YBR154C
YNL039W	1	YDL150W
YNL039W	1	YDR045C
YNL039W	1	YER148W
YNL039W	1	YGR047C
YNL039W	1	YGR246C
YNL039W	1	YHR143W______A
YNL039W	1	YJL011C
YNL039W	1	YKL144C
YNL039W	1	YNL113W
YNL039W	1	YNL151C
YNL039W	1	YNR003C
YNL039W	1	YOR116C
YNL039W	1	YOR207C
YNL039W	1	YOR210W
YNL039W	1	YOR224C
YNL039W	1	YPR110C
YNL039W	1	YPR186C
YNL039W	1	YPR187W
YNL039W	1	YPR190C
YNL040W	1	YDL126C
YNL040W	1	YDL126C
YNL040W	1	YER103W
YNL040W	1	YGL073W
YNL040W	1	YGL073W
YNL040W	1	YNL021W
YNL040W	1	YNL021W
YNL040W	1	YNL135C
YNL040W	1	YOR027W
YNL040W	1	YPL240C
YNL040W	1	YPL240C
YNL045W	1	YBL049W
YNL045W	1	YDL066W
YNL045W	1	YDL230W
YNL045W	1	YDR371W
YNL045W	1	YFR018C
YNL045W	1	YLR174W
YNL045W	1	YLR245C
YNL045W	1	YLR351C
YNL045W	1	YMR105C
YNL045W	1	YOR367W
YNL045W	1	YPL154C
YNL049C	1	YBR254C
YNL049C	1	YBR254C
YNL049C	1	YDL195W
YNL049C	1	YDL195W
YNL049C	1	YDR246W
YNL049C	1	YDR246W
YNL049C	1	YDR472W
YNL049C	1	YDR472W
YNL049C	1	YFL038C
YNL049C	1	YFL038C
YNL049C	1	YIL109C
YNL049C	1	YIL109C
YNL049C	1	YKL196C
YNL049C	1	YKL196C
YNL049C	1	YKR068C
YNL049C	1	YKR068C
YNL049C	1	YLR026C
YNL049C	1	YLR026C
YNL049C	1	YLR208W
YNL049C	1	YLR208W
YNL049C	1	YLR268W
YNL049C	1	YLR268W
YNL049C	1	YML077W
YNL049C	1	YML077W
YNL049C	1	YOR022C
YNL049C	1	YOR022C
YNL049C	1	YOR115C
YNL049C	1	YOR115C
YNL049C	1	YPL218W
YNL049C	1	YPL218W
YNL049C	1	YPR181C
YNL049C	1	YPR181C
YNL052W	1	Q0130
YNL052W	1	YDL174C
YNL052W	1	YGL187C
YNL052W	1	YGR033C
YNL052W	1	YIL022W
YNL052W	1	YJL054W
YNL052W	1	YJL104W
YNL052W	1	YJL143W
YNL052W	1	YJR121W
YNL052W	1	YKR065C
YNL052W	1	YLR008C
YNL052W	1	YML054C
YNL052W	1	YNR017W
YNL052W	1	YNR041C
YNL052W	1	YOR232W
YNL052W	1	YPL063W
YNL064C	1	YER103W
YNL064C	1	YER103W
YNL064C	1	YER103W
YNL064C	1	YNL007C
YNL064C	1	YNL007C
YNL064C	1	YNL007C
YNL064C	1	YNL007C
YNL064C	1	YOR027W
YNL064C	1	YPL240C
YNL064C	1	YPL240C
YNL067W	1	YAL035W
YNL067W	1	YBL027W
YNL067W	1	YBL027W
YNL067W	1	YBL087C
YNL067W	1	YBL087C
YNL067W	1	YBL092W
YNL067W	1	YBL092W
YNL067W	1	YBR031W
YNL067W	1	YBR031W
YNL067W	1	YBR048W
YNL067W	1	YBR048W
YNL067W	1	YBR084C______A
YNL067W	1	YBR084C______A
YNL067W	1	YBR143C
YNL067W	1	YBR143C
YNL067W	1	YBR181C
YNL067W	1	YBR181C
YNL067W	1	YBR189W
YNL067W	1	YBR189W
YNL067W	1	YBR191W
YNL067W	1	YBR191W
YNL067W	1	YCR031C
YNL067W	1	YCR031C
YNL067W	1	YDL061C
YNL067W	1	YDL061C
YNL067W	1	YDL075W
YNL067W	1	YDL075W
YNL067W	1	YDL081C
YNL067W	1	YDL081C
YNL067W	1	YDL082W
YNL067W	1	YDL082W
YNL067W	1	YDL130W
YNL067W	1	YDL130W
YNL067W	1	YDL136W
YNL067W	1	YDL136W
YNL067W	1	YDL191W
YNL067W	1	YDL191W
YNL067W	1	YDR012W
YNL067W	1	YDR012W
YNL067W	1	YDR021W
YNL067W	1	YDR021W
YNL067W	1	YDR064W
YNL067W	1	YDR064W
YNL067W	1	YDR172W
YNL067W	1	YDR172W
YNL067W	1	YDR382W
YNL067W	1	YDR382W
YNL067W	1	YDR418W
YNL067W	1	YDR418W
YNL067W	1	YDR471W
YNL067W	1	YDR471W
YNL067W	1	YDR500C
YNL067W	1	YDR500C
YNL067W	1	YEL054C
YNL067W	1	YEL054C
YNL067W	1	YER056C______A
YNL067W	1	YER056C______A
YNL067W	1	YER102W
YNL067W	1	YER102W
YNL067W	1	YER117W
YNL067W	1	YER117W
YNL067W	1	YER165W
YNL067W	1	YER165W
YNL067W	1	YFL034C______A
YNL067W	1	YFL034C______A
YNL067W	1	YFR031C______A
YNL067W	1	YFR031C______A
YNL067W	1	YFR032C______A
YNL067W	1	YFR032C______A
YNL067W	1	YGL030W
YNL067W	1	YGL030W
YNL067W	1	YGL031C
YNL067W	1	YGL031C
YNL067W	1	YGL049C
YNL067W	1	YGL049C
YNL067W	1	YGL076C
YNL067W	1	YGL076C
YNL067W	1	YGL103W
YNL067W	1	YGL103W
YNL067W	1	YGL123W
YNL067W	1	YGL123W
YNL067W	1	YGL135W
YNL067W	1	YGL135W
YNL067W	1	YGL147C
YNL067W	1	YGL147C
YNL067W	1	YGL189C
YNL067W	1	YGL189C
YNL067W	1	YGR027C
YNL067W	1	YGR027C
YNL067W	1	YGR034W
YNL067W	1	YGR034W
YNL067W	1	YGR085C
YNL067W	1	YGR085C
YNL067W	1	YGR118W
YNL067W	1	YGR118W
YNL067W	1	YGR148C
YNL067W	1	YGR148C
YNL067W	1	YGR162W
YNL067W	1	YGR162W
YNL067W	1	YGR214W
YNL067W	1	YGR214W
YNL067W	1	YHL001W
YNL067W	1	YHL001W
YNL067W	1	YHL015W
YNL067W	1	YHL015W
YNL067W	1	YHL033C
YNL067W	1	YHL033C
YNL067W	1	YHR010W
YNL067W	1	YHR010W
YNL067W	1	YHR021C
YNL067W	1	YHR021C
YNL067W	1	YHR077C
YNL067W	1	YHR077C
YNL067W	1	YHR141C
YNL067W	1	YHR141C
YNL067W	1	YIL018W
YNL067W	1	YIL018W
YNL067W	1	YIL052C
YNL067W	1	YIL052C
YNL067W	1	YIL069C
YNL067W	1	YIL069C
YNL067W	1	YIL133C
YNL067W	1	YIL133C
YNL067W	1	YIL148W
YNL067W	1	YIL148W
YNL067W	1	YJL177W
YNL067W	1	YJL177W
YNL067W	1	YJL189W
YNL067W	1	YJL189W
YNL067W	1	YJL191W
YNL067W	1	YJL191W
YNL067W	1	YJR066W
YNL067W	1	YJR066W
YNL067W	1	YJR094W______A
YNL067W	1	YJR094W______A
YNL067W	1	YJR123W
YNL067W	1	YJR123W
YNL067W	1	YJR145C
YNL067W	1	YJR145C
YNL067W	1	YKL006W
YNL067W	1	YKL006W
YNL067W	1	YKL180W
YNL067W	1	YKL180W
YNL067W	1	YKR057W
YNL067W	1	YKR057W
YNL067W	1	YKR094C
YNL067W	1	YKR094C
YNL067W	1	YLL045C
YNL067W	1	YLL045C
YNL067W	1	YLR029C
YNL067W	1	YLR029C
YNL067W	1	YLR048W
YNL067W	1	YLR048W
YNL067W	1	YLR061W
YNL067W	1	YLR061W
YNL067W	1	YLR075W
YNL067W	1	YLR075W
YNL067W	1	YLR167W
YNL067W	1	YLR167W
YNL067W	1	YLR185W
YNL067W	1	YLR185W
YNL067W	1	YLR264W
YNL067W	1	YLR264W
YNL067W	1	YLR325C
YNL067W	1	YLR325C
YNL067W	1	YLR333C
YNL067W	1	YLR333C
YNL067W	1	YLR340W
YNL067W	1	YLR340W
YNL067W	1	YLR344W
YNL067W	1	YLR344W
YNL067W	1	YLR388W
YNL067W	1	YLR388W
YNL067W	1	YLR406C
YNL067W	1	YLR406C
YNL067W	1	YLR441C
YNL067W	1	YLR441C
YNL067W	1	YLR448W
YNL067W	1	YLR448W
YNL067W	1	YML026C
YNL067W	1	YML026C
YNL067W	1	YML073C
YNL067W	1	YML073C
YNL067W	1	YMR080C
YNL067W	1	YMR080C
YNL067W	1	YMR121C
YNL067W	1	YMR121C
YNL067W	1	YMR125W
YNL067W	1	YMR125W
YNL067W	1	YMR142C
YNL067W	1	YMR142C
YNL067W	1	YMR143W
YNL067W	1	YMR143W
YNL067W	1	YMR194W
YNL067W	1	YMR194W
YNL067W	1	YMR230W
YNL067W	1	YMR230W
YNL067W	1	YMR242C
YNL067W	1	YMR242C
YNL067W	1	YMR260C
YNL067W	1	YNL069C
YNL067W	1	YNL069C
YNL067W	1	YNL096C
YNL067W	1	YNL096C
YNL067W	1	YNL162W
YNL067W	1	YNL162W
YNL067W	1	YNL178W
YNL067W	1	YNL178W
YNL067W	1	YNL301C
YNL067W	1	YNL301C
YNL067W	1	YNL302C
YNL067W	1	YNL302C
YNL067W	1	YOL039W
YNL067W	1	YOL039W
YNL067W	1	YOL040C
YNL067W	1	YOL040C
YNL067W	1	YOL120C
YNL067W	1	YOL120C
YNL067W	1	YOL121C
YNL067W	1	YOL121C
YNL067W	1	YOL127W
YNL067W	1	YOL127W
YNL067W	1	YOR063W
YNL067W	1	YOR063W
YNL067W	1	YOR096W
YNL067W	1	YOR096W
YNL067W	1	YOR167C
YNL067W	1	YOR167C
YNL067W	1	YOR182C
YNL067W	1	YOR182C
YNL067W	1	YOR234C
YNL067W	1	YOR234C
YNL067W	1	YOR293W
YNL067W	1	YOR293W
YNL067W	1	YOR312C
YNL067W	1	YOR312C
YNL067W	1	YOR369C
YNL067W	1	YOR369C
YNL067W	1	YPL079W
YNL067W	1	YPL079W
YNL067W	1	YPL081W
YNL067W	1	YPL081W
YNL067W	1	YPL131W
YNL067W	1	YPL131W
YNL067W	1	YPL143W
YNL067W	1	YPL143W
YNL067W	1	YPL178W
YNL067W	1	YPL178W
YNL067W	1	YPL198W
YNL067W	1	YPL198W
YNL067W	1	YPL220W
YNL067W	1	YPL220W
YNL067W	1	YPL249C______A
YNL067W	1	YPL249C______A
YNL067W	1	YPR043W
YNL067W	1	YPR043W
YNL067W	1	YPR102C
YNL067W	1	YPR102C
YNL069C	1	YAL035W
YNL069C	1	YBL027W
YNL069C	1	YBL027W
YNL069C	1	YBL087C
YNL069C	1	YBL087C
YNL069C	1	YBL092W
YNL069C	1	YBL092W
YNL069C	1	YBR031W
YNL069C	1	YBR031W
YNL069C	1	YBR048W
YNL069C	1	YBR048W
YNL069C	1	YBR079C
YNL069C	1	YBR084C______A
YNL069C	1	YBR084C______A
YNL069C	1	YBR143C
YNL069C	1	YBR143C
YNL069C	1	YBR181C
YNL069C	1	YBR181C
YNL069C	1	YBR189W
YNL069C	1	YBR189W
YNL069C	1	YBR191W
YNL069C	1	YBR191W
YNL069C	1	YCR031C
YNL069C	1	YCR031C
YNL069C	1	YDL061C
YNL069C	1	YDL061C
YNL069C	1	YDL075W
YNL069C	1	YDL075W
YNL069C	1	YDL081C
YNL069C	1	YDL081C
YNL069C	1	YDL082W
YNL069C	1	YDL082W
YNL069C	1	YDL130W
YNL069C	1	YDL130W
YNL069C	1	YDL136W
YNL069C	1	YDL136W
YNL069C	1	YDL191W
YNL069C	1	YDL191W
YNL069C	1	YDR012W
YNL069C	1	YDR012W
YNL069C	1	YDR021W
YNL069C	1	YDR021W
YNL069C	1	YDR064W
YNL069C	1	YDR064W
YNL069C	1	YDR172W
YNL069C	1	YDR172W
YNL069C	1	YDR382W
YNL069C	1	YDR382W
YNL069C	1	YDR418W
YNL069C	1	YDR418W
YNL069C	1	YDR429C
YNL069C	1	YDR471W
YNL069C	1	YDR471W
YNL069C	1	YDR500C
YNL069C	1	YDR500C
YNL069C	1	YEL054C
YNL069C	1	YEL054C
YNL069C	1	YER025W
YNL069C	1	YER056C______A
YNL069C	1	YER056C______A
YNL069C	1	YER102W
YNL069C	1	YER102W
YNL069C	1	YER117W
YNL069C	1	YER117W
YNL069C	1	YER165W
YNL069C	1	YER165W
YNL069C	1	YFL034C______A
YNL069C	1	YFL034C______A
YNL069C	1	YFR031C______A
YNL069C	1	YFR031C______A
YNL069C	1	YFR032C______A
YNL069C	1	YFR032C______A
YNL069C	1	YGL030W
YNL069C	1	YGL030W
YNL069C	1	YGL031C
YNL069C	1	YGL031C
YNL069C	1	YGL049C
YNL069C	1	YGL049C
YNL069C	1	YGL076C
YNL069C	1	YGL076C
YNL069C	1	YGL103W
YNL069C	1	YGL103W
YNL069C	1	YGL123W
YNL069C	1	YGL123W
YNL069C	1	YGL135W
YNL069C	1	YGL135W
YNL069C	1	YGL147C
YNL069C	1	YGL147C
YNL069C	1	YGL189C
YNL069C	1	YGL189C
YNL069C	1	YGR027C
YNL069C	1	YGR027C
YNL069C	1	YGR034W
YNL069C	1	YGR034W
YNL069C	1	YGR085C
YNL069C	1	YGR085C
YNL069C	1	YGR118W
YNL069C	1	YGR118W
YNL069C	1	YGR148C
YNL069C	1	YGR148C
YNL069C	1	YGR162W
YNL069C	1	YGR162W
YNL069C	1	YGR214W
YNL069C	1	YGR214W
YNL069C	1	YHL001W
YNL069C	1	YHL001W
YNL069C	1	YHL015W
YNL069C	1	YHL015W
YNL069C	1	YHL033C
YNL069C	1	YHL033C
YNL069C	1	YHR010W
YNL069C	1	YHR010W
YNL069C	1	YHR021C
YNL069C	1	YHR021C
YNL069C	1	YHR077C
YNL069C	1	YHR077C
YNL069C	1	YHR141C
YNL069C	1	YHR141C
YNL069C	1	YIL018W
YNL069C	1	YIL018W
YNL069C	1	YIL052C
YNL069C	1	YIL052C
YNL069C	1	YIL069C
YNL069C	1	YIL069C
YNL069C	1	YIL133C
YNL069C	1	YIL133C
YNL069C	1	YIL148W
YNL069C	1	YIL148W
YNL069C	1	YJL177W
YNL069C	1	YJL177W
YNL069C	1	YJL189W
YNL069C	1	YJL189W
YNL069C	1	YJL191W
YNL069C	1	YJL191W
YNL069C	1	YJR007W
YNL069C	1	YJR066W
YNL069C	1	YJR066W
YNL069C	1	YJR094W______A
YNL069C	1	YJR094W______A
YNL069C	1	YJR123W
YNL069C	1	YJR123W
YNL069C	1	YJR145C
YNL069C	1	YJR145C
YNL069C	1	YKL006W
YNL069C	1	YKL006W
YNL069C	1	YKL180W
YNL069C	1	YKL180W
YNL069C	1	YKR057W
YNL069C	1	YKR057W
YNL069C	1	YKR094C
YNL069C	1	YKR094C
YNL069C	1	YLL045C
YNL069C	1	YLL045C
YNL069C	1	YLR029C
YNL069C	1	YLR029C
YNL069C	1	YLR048W
YNL069C	1	YLR048W
YNL069C	1	YLR061W
YNL069C	1	YLR061W
YNL069C	1	YLR075W
YNL069C	1	YLR075W
YNL069C	1	YLR167W
YNL069C	1	YLR167W
YNL069C	1	YLR185W
YNL069C	1	YLR185W
YNL069C	1	YLR264W
YNL069C	1	YLR264W
YNL069C	1	YLR325C
YNL069C	1	YLR325C
YNL069C	1	YLR333C
YNL069C	1	YLR333C
YNL069C	1	YLR340W
YNL069C	1	YLR340W
YNL069C	1	YLR344W
YNL069C	1	YLR344W
YNL069C	1	YLR388W
YNL069C	1	YLR388W
YNL069C	1	YLR406C
YNL069C	1	YLR406C
YNL069C	1	YLR441C
YNL069C	1	YLR441C
YNL069C	1	YLR448W
YNL069C	1	YLR448W
YNL069C	1	YML026C
YNL069C	1	YML026C
YNL069C	1	YML073C
YNL069C	1	YML073C
YNL069C	1	YMR080C
YNL069C	1	YMR080C
YNL069C	1	YMR121C
YNL069C	1	YMR121C
YNL069C	1	YMR125W
YNL069C	1	YMR125W
YNL069C	1	YMR142C
YNL069C	1	YMR142C
YNL069C	1	YMR143W
YNL069C	1	YMR143W
YNL069C	1	YMR146C
YNL069C	1	YMR194W
YNL069C	1	YMR194W
YNL069C	1	YMR230W
YNL069C	1	YMR230W
YNL069C	1	YMR242C
YNL069C	1	YMR242C
YNL069C	1	YMR260C
YNL069C	1	YNL067W
YNL069C	1	YNL067W
YNL069C	1	YNL096C
YNL069C	1	YNL096C
YNL069C	1	YNL162W
YNL069C	1	YNL162W
YNL069C	1	YNL178W
YNL069C	1	YNL178W
YNL069C	1	YNL301C
YNL069C	1	YNL301C
YNL069C	1	YNL302C
YNL069C	1	YNL302C
YNL069C	1	YOL039W
YNL069C	1	YOL039W
YNL069C	1	YOL040C
YNL069C	1	YOL040C
YNL069C	1	YOL120C
YNL069C	1	YOL120C
YNL069C	1	YOL121C
YNL069C	1	YOL121C
YNL069C	1	YOL127W
YNL069C	1	YOL127W
YNL069C	1	YOR063W
YNL069C	1	YOR063W
YNL069C	1	YOR096W
YNL069C	1	YOR096W
YNL069C	1	YOR167C
YNL069C	1	YOR167C
YNL069C	1	YOR182C
YNL069C	1	YOR182C
YNL069C	1	YOR234C
YNL069C	1	YOR234C
YNL069C	1	YOR293W
YNL069C	1	YOR293W
YNL069C	1	YOR312C
YNL069C	1	YOR312C
YNL069C	1	YOR361C
YNL069C	1	YOR369C
YNL069C	1	YOR369C
YNL069C	1	YPL079W
YNL069C	1	YPL079W
YNL069C	1	YPL081W
YNL069C	1	YPL081W
YNL069C	1	YPL131W
YNL069C	1	YPL131W
YNL069C	1	YPL143W
YNL069C	1	YPL143W
YNL069C	1	YPL178W
YNL069C	1	YPL178W
YNL069C	1	YPL198W
YNL069C	1	YPL198W
YNL069C	1	YPL220W
YNL069C	1	YPL220W
YNL069C	1	YPL249C______A
YNL069C	1	YPL249C______A
YNL069C	1	YPR043W
YNL069C	1	YPR043W
YNL069C	1	YPR102C
YNL069C	1	YPR102C
YNL070W	1	Q0130
YNL070W	1	YBL099W
YNL070W	1	YBR262C
YNL070W	1	YCL057C______A
YNL070W	1	YDL217C
YNL070W	1	YDR375C
YNL070W	1	YFR011C
YNL070W	1	YGR082W
YNL070W	1	YGR235C
YNL070W	1	YHR083W
YNL070W	1	YJL054W
YNL070W	1	YJR121W
YNL070W	1	YKR016W
YNL070W	1	YLR259C
YNL070W	1	YLR304C
YNL070W	1	YML054C
YNL070W	1	YMR056C
YNL070W	1	YMR060C
YNL070W	1	YMR203W
YNL070W	1	YMR203W
YNL070W	1	YNL026W
YNL070W	1	YNL037C
YNL070W	1	YNL100W
YNL070W	1	YNL121C
YNL070W	1	YNL131W
YNL070W	1	YNR001C
YNL070W	1	YOR045W
YNL070W	1	YOR065W
YNL070W	1	YPR133W______A
YNL071W	1	YAL044C
YNL071W	1	YBR221C
YNL071W	1	YDR148C
YNL071W	1	YER178W
YNL071W	1	YFL018C
YNL071W	1	YIL042C
YNL071W	1	YIL125W
YNL071W	1	YPL017C
YNL075W	1	YBL072C
YNL075W	1	YBR048W
YNL075W	1	YBR181C
YNL075W	1	YBR189W
YNL075W	1	YCL031C
YNL075W	1	YCR031C
YNL075W	1	YDR025W
YNL075W	1	YDR064W
YNL075W	1	YDR324C
YNL075W	1	YDR339C
YNL075W	1	YDR398W
YNL075W	1	YER102W
YNL075W	1	YGR090W
YNL075W	1	YGR095C
YNL075W	1	YGR159C
YNL075W	1	YGR195W
YNL075W	1	YJL050W
YNL075W	1	YJL069C
YNL075W	1	YJL109C
YNL075W	1	YJL191W
YNL075W	1	YJR123W
YNL075W	1	YLR441C
YNL075W	1	YML063W
YNL075W	1	YMR049C
YNL075W	1	YMR093W
YNL075W	1	YMR143W
YNL075W	1	YNL096C
YNL075W	1	YOR001W
YNL075W	1	YOR096W
YNL075W	1	YOR287C
YNL075W	1	YPL081W
YNL075W	1	YPL090C
YNL075W	1	YPL126W
YNL082W	1	YBR088C
YNL082W	1	YBR088C
YNL082W	1	YDR097C
YNL082W	1	YDR097C
YNL082W	1	YDR263C
YNL082W	1	YDR263C
YNL082W	1	YMR167W
YNL082W	1	YMR167W
YNL082W	1	YOL090W
YNL082W	1	YOL090W
YNL082W	1	YOR033C
YNL082W	1	YOR033C
YNL088W	1	YDL064W
YNL088W	1	YDR510W
YNL090W	1	YAL048C
YNL090W	1	YDL135C
YNL090W	1	YDL240W
YNL090W	1	YDR379W
YNL090W	1	YER136W
YNL090W	1	YIL118W
YNL090W	1	YLR229C
YNL090W	1	YLR310C
YNL090W	1	YLR310C
YNL090W	1	YOR127W
YNL090W	1	YPR165W
YNL093W	1	YAL026C
YNL093W	1	YAL030W
YNL093W	1	YAL030W
YNL093W	1	YBL091C______A
YNL093W	1	YBR229C
YNL093W	1	YBR264C
YNL093W	1	YBR264C
YNL093W	1	YCR094W
YNL093W	1	YDL137W
YNL093W	1	YDR358W
YNL093W	1	YEL002C
YNL093W	1	YEL027W
YNL093W	1	YER031C
YNL093W	1	YER031C
YNL093W	1	YER120W
YNL093W	1	YER136W
YNL093W	1	YER136W
YNL093W	1	YFL005W
YNL093W	1	YFL005W
YNL093W	1	YFL038C
YNL093W	1	YFL038C
YNL093W	1	YGL210W
YNL093W	1	YGL210W
YNL093W	1	YGR152C
YNL093W	1	YGR284C
YNL093W	1	YHR108W
YNL093W	1	YJL031C
YNL093W	1	YJL031C
YNL093W	1	YKR014C
YNL093W	1	YKR014C
YNL093W	1	YLR262C
YNL093W	1	YLR262C
YNL093W	1	YML001W
YNL093W	1	YML001W
YNL093W	1	YML097C
YNL093W	1	YMR161W
YNL093W	1	YNL323W
YNL093W	1	YNR048W
YNL093W	1	YOR085W
YNL093W	1	YOR089C
YNL093W	1	YOR089C
YNL093W	1	YOR327C
YNL093W	1	YOR327C
YNL093W	1	YPR176C
YNL093W	1	YPR176C
YNL096C	1	YAL035W
YNL096C	1	YBL004W
YNL096C	1	YBL072C
YNL096C	1	YBL072C
YNL096C	1	YBL072C
YNL096C	1	YBL087C
YNL096C	1	YBL087C
YNL096C	1	YBL092W
YNL096C	1	YBL092W
YNL096C	1	YBR031W
YNL096C	1	YBR031W
YNL096C	1	YBR048W
YNL096C	1	YBR048W
YNL096C	1	YBR048W
YNL096C	1	YBR079C
YNL096C	1	YBR084C______A
YNL096C	1	YBR084C______A
YNL096C	1	YBR143C
YNL096C	1	YBR143C
YNL096C	1	YBR181C
YNL096C	1	YBR181C
YNL096C	1	YBR181C
YNL096C	1	YBR181C
YNL096C	1	YBR189W
YNL096C	1	YBR189W
YNL096C	1	YBR189W
YNL096C	1	YBR189W
YNL096C	1	YBR191W
YNL096C	1	YBR191W
YNL096C	1	YCL059C
YNL096C	1	YCL059C
YNL096C	1	YCR031C
YNL096C	1	YCR031C
YNL096C	1	YCR031C
YNL096C	1	YCR031C
YNL096C	1	YCR057C
YNL096C	1	YDL014W
YNL096C	1	YDL061C
YNL096C	1	YDL061C
YNL096C	1	YDL075W
